origin_time,count,time,day
2014-05-31 00:33:00,0.0,00:33:00,5
2014-05-31 00:36:00,0.0,00:36:00,5
2014-05-31 00:39:00,0.0,00:39:00,5
2014-05-31 00:42:00,0.0,00:42:00,5
2014-05-31 00:45:00,0.0,00:45:00,5
2014-05-31 00:48:00,0.0,00:48:00,5
2014-05-31 00:51:00,0.0,00:51:00,5
2014-05-31 00:54:00,0.0,00:54:00,5
2014-05-31 00:57:00,0.0,00:57:00,5
2014-05-31 01:00:00,0.0,01:00:00,5
2014-05-31 01:03:00,0.0,01:03:00,5
2014-05-31 01:06:00,0.0,01:06:00,5
2014-05-31 01:09:00,0.0,01:09:00,5
2014-05-31 01:12:00,0.0,01:12:00,5
2014-05-31 01:15:00,0.0,01:15:00,5
2014-05-31 01:18:00,0.0,01:18:00,5
2014-05-31 01:21:00,0.0,01:21:00,5
2014-05-31 01:24:00,0.0,01:24:00,5
2014-05-31 01:27:00,0.0,01:27:00,5
2014-05-31 01:30:00,0.0,01:30:00,5
2014-05-31 01:33:00,0.0,01:33:00,5
2014-05-31 01:36:00,0.0,01:36:00,5
2014-05-31 01:39:00,0.0,01:39:00,5
2014-05-31 01:42:00,0.0,01:42:00,5
2014-05-31 01:45:00,0.0,01:45:00,5
2014-05-31 01:48:00,0.0,01:48:00,5
2014-05-31 01:51:00,0.0,01:51:00,5
2014-05-31 01:54:00,0.0,01:54:00,5
2014-05-31 01:57:00,0.0,01:57:00,5
2014-05-31 02:00:00,0.0,02:00:00,5
2014-05-31 02:03:00,0.0,02:03:00,5
2014-05-31 02:06:00,0.0,02:06:00,5
2014-05-31 02:09:00,0.0,02:09:00,5
2014-05-31 02:12:00,0.0,02:12:00,5
2014-05-31 02:15:00,0.0,02:15:00,5
2014-05-31 02:18:00,0.0,02:18:00,5
2014-05-31 02:21:00,0.0,02:21:00,5
2014-05-31 02:24:00,0.0,02:24:00,5
2014-05-31 02:27:00,0.0,02:27:00,5
2014-05-31 02:30:00,0.0,02:30:00,5
2014-05-31 02:33:00,0.0,02:33:00,5
2014-05-31 02:36:00,0.0,02:36:00,5
2014-05-31 02:39:00,0.0,02:39:00,5
2014-05-31 02:42:00,0.0,02:42:00,5
2014-05-31 02:45:00,0.0,02:45:00,5
2014-05-31 02:48:00,0.0,02:48:00,5
2014-05-31 02:51:00,0.0,02:51:00,5
2014-05-31 02:54:00,0.0,02:54:00,5
2014-05-31 02:57:00,0.0,02:57:00,5
2014-05-31 03:00:00,0.0,03:00:00,5
2014-05-31 03:03:00,0.0,03:03:00,5
2014-05-31 03:06:00,0.0,03:06:00,5
2014-05-31 03:09:00,0.0,03:09:00,5
2014-05-31 03:12:00,0.0,03:12:00,5
2014-05-31 03:15:00,0.0,03:15:00,5
2014-05-31 03:18:00,0.0,03:18:00,5
2014-05-31 03:21:00,0.0,03:21:00,5
2014-05-31 03:24:00,0.0,03:24:00,5
2014-05-31 03:27:00,0.0,03:27:00,5
2014-05-31 03:30:00,0.0,03:30:00,5
2014-05-31 03:33:00,0.0,03:33:00,5
2014-05-31 03:36:00,0.0,03:36:00,5
2014-05-31 03:39:00,0.0,03:39:00,5
2014-05-31 03:42:00,0.0,03:42:00,5
2014-05-31 03:45:00,0.0,03:45:00,5
2014-05-31 03:48:00,0.0,03:48:00,5
2014-05-31 03:51:00,0.0,03:51:00,5
2014-05-31 03:54:00,0.0,03:54:00,5
2014-05-31 03:57:00,0.0,03:57:00,5
2014-05-31 04:00:00,0.0,04:00:00,5
2014-05-31 04:03:00,0.0,04:03:00,5
2014-05-31 04:06:00,0.0,04:06:00,5
2014-05-31 04:09:00,0.0,04:09:00,5
2014-05-31 04:12:00,0.0,04:12:00,5
2014-05-31 04:15:00,0.0,04:15:00,5
2014-05-31 04:18:00,0.0,04:18:00,5
2014-05-31 04:21:00,0.0,04:21:00,5
2014-05-31 04:24:00,0.0,04:24:00,5
2014-05-31 04:27:00,0.0,04:27:00,5
2014-05-31 04:30:00,0.0,04:30:00,5
2014-05-31 04:33:00,0.0,04:33:00,5
2014-05-31 04:36:00,0.0,04:36:00,5
2014-05-31 04:39:00,0.0,04:39:00,5
2014-05-31 04:42:00,0.0,04:42:00,5
2014-05-31 04:45:00,0.0,04:45:00,5
2014-05-31 04:48:00,0.0,04:48:00,5
2014-05-31 04:51:00,0.0,04:51:00,5
2014-05-31 04:54:00,0.0,04:54:00,5
2014-05-31 04:57:00,0.0,04:57:00,5
2014-05-31 05:00:00,0.0,05:00:00,5
2014-05-31 05:03:00,0.0,05:03:00,5
2014-05-31 05:06:00,0.0,05:06:00,5
2014-05-31 05:09:00,0.0,05:09:00,5
2014-05-31 05:12:00,0.0,05:12:00,5
2014-05-31 05:15:00,0.0,05:15:00,5
2014-05-31 05:18:00,0.0,05:18:00,5
2014-05-31 05:21:00,0.0,05:21:00,5
2014-05-31 05:24:00,0.0,05:24:00,5
2014-05-31 05:27:00,0.0,05:27:00,5
2014-05-31 05:30:00,0.0,05:30:00,5
2014-05-31 05:33:00,0.0,05:33:00,5
2014-05-31 05:36:00,0.0,05:36:00,5
2014-05-31 05:39:00,0.0,05:39:00,5
2014-05-31 05:42:00,0.0,05:42:00,5
2014-05-31 05:45:00,0.0,05:45:00,5
2014-05-31 05:48:00,0.0,05:48:00,5
2014-05-31 05:51:00,0.0,05:51:00,5
2014-05-31 05:54:00,0.0,05:54:00,5
2014-05-31 05:57:00,0.0,05:57:00,5
2014-05-31 06:00:00,0.0,06:00:00,5
2014-05-31 06:03:00,0.0,06:03:00,5
2014-05-31 06:06:00,0.0,06:06:00,5
2014-05-31 06:09:00,0.0,06:09:00,5
2014-05-31 06:12:00,0.0,06:12:00,5
2014-05-31 06:15:00,0.0,06:15:00,5
2014-05-31 06:18:00,0.6666666666666666,06:18:00,5
2014-05-31 06:21:00,2.3333333333333335,06:21:00,5
2014-05-31 06:24:00,49.666666666666664,06:24:00,5
2014-05-31 06:27:00,477.0,06:27:00,5
2014-05-31 06:30:00,812.6666666666666,06:30:00,5
2014-05-31 06:33:00,498.3333333333333,06:33:00,5
2014-05-31 06:36:00,508.6666666666667,06:36:00,5
2014-05-31 06:39:00,460.0,06:39:00,5
2014-05-31 06:42:00,455.6666666666667,06:42:00,5
2014-05-31 06:45:00,462.0,06:45:00,5
2014-05-31 06:48:00,492.3333333333333,06:48:00,5
2014-05-31 06:51:00,494.6666666666667,06:51:00,5
2014-05-31 06:54:00,504.3333333333333,06:54:00,5
2014-05-31 06:57:00,546.0,06:57:00,5
2014-05-31 07:00:00,549.3333333333334,07:00:00,5
2014-05-31 07:03:00,530.3333333333334,07:03:00,5
2014-05-31 07:06:00,594.6666666666666,07:06:00,5
2014-05-31 07:09:00,639.0,07:09:00,5
2014-05-31 07:12:00,693.0,07:12:00,5
2014-05-31 07:15:00,685.3333333333334,07:15:00,5
2014-05-31 07:18:00,743.6666666666666,07:18:00,5
2014-05-31 07:21:00,710.6666666666666,07:21:00,5
2014-05-31 07:24:00,751.6666666666666,07:24:00,5
2014-05-31 07:27:00,739.6666666666666,07:27:00,5
2014-05-31 07:30:00,712.6666666666666,07:30:00,5
2014-05-31 07:33:00,819.3333333333334,07:33:00,5
2014-05-31 07:36:00,805.6666666666666,07:36:00,5
2014-05-31 07:39:00,745.3333333333334,07:39:00,5
2014-05-31 07:42:00,773.0,07:42:00,5
2014-05-31 07:45:00,874.3333333333334,07:45:00,5
2014-05-31 07:48:00,891.0,07:48:00,5
2014-05-31 07:51:00,874.3333333333334,07:51:00,5
2014-05-31 07:54:00,842.0,07:54:00,5
2014-05-31 07:57:00,879.3333333333334,07:57:00,5
2014-05-31 08:00:00,940.0,08:00:00,5
2014-05-31 08:03:00,1030.3333333333333,08:03:00,5
2014-05-31 08:06:00,1032.3333333333333,08:06:00,5
2014-05-31 08:09:00,1031.3333333333333,08:09:00,5
2014-05-31 08:12:00,1022.6666666666666,08:12:00,5
2014-05-31 08:15:00,1134.0,08:15:00,5
2014-05-31 08:18:00,1092.0,08:18:00,5
2014-05-31 08:21:00,1168.6666666666667,08:21:00,5
2014-05-31 08:24:00,1130.0,08:24:00,5
2014-05-31 08:27:00,1198.0,08:27:00,5
2014-05-31 08:30:00,1105.0,08:30:00,5
2014-05-31 08:33:00,1084.6666666666667,08:33:00,5
2014-05-31 08:36:00,1104.0,08:36:00,5
2014-05-31 08:39:00,1168.3333333333333,08:39:00,5
2014-05-31 08:42:00,1119.3333333333333,08:42:00,5
2014-05-31 08:45:00,1128.0,08:45:00,5
2014-05-31 08:48:00,1020.3333333333334,08:48:00,5
2014-05-31 08:51:00,1036.0,08:51:00,5
2014-05-31 08:54:00,983.3333333333334,08:54:00,5
2014-05-31 08:57:00,1048.6666666666667,08:57:00,5
2014-05-31 09:00:00,1039.3333333333333,09:00:00,5
2014-05-31 09:03:00,1037.3333333333333,09:03:00,5
2014-05-31 09:06:00,1034.0,09:06:00,5
2014-05-31 09:09:00,1070.6666666666667,09:09:00,5
2014-05-31 09:12:00,1083.0,09:12:00,5
2014-05-31 09:15:00,1135.6666666666667,09:15:00,5
2014-05-31 09:18:00,1096.6666666666667,09:18:00,5
2014-05-31 09:21:00,1118.0,09:21:00,5
2014-05-31 09:24:00,1133.0,09:24:00,5
2014-05-31 09:27:00,1158.0,09:27:00,5
2014-05-31 09:30:00,1191.3333333333333,09:30:00,5
2014-05-31 09:33:00,1163.6666666666667,09:33:00,5
2014-05-31 09:36:00,1158.0,09:36:00,5
2014-05-31 09:39:00,1111.0,09:39:00,5
2014-05-31 09:42:00,1134.0,09:42:00,5
2014-05-31 09:45:00,1112.3333333333333,09:45:00,5
2014-05-31 09:48:00,1113.6666666666667,09:48:00,5
2014-05-31 09:51:00,1052.6666666666667,09:51:00,5
2014-05-31 09:54:00,1081.3333333333333,09:54:00,5
2014-05-31 09:57:00,1040.6666666666667,09:57:00,5
2014-05-31 10:00:00,1010.3333333333334,10:00:00,5
2014-05-31 10:03:00,976.6666666666666,10:03:00,5
2014-05-31 10:06:00,1030.6666666666667,10:06:00,5
2014-05-31 10:09:00,1002.0,10:09:00,5
2014-05-31 10:12:00,1012.0,10:12:00,5
2014-05-31 10:15:00,1051.3333333333333,10:15:00,5
2014-05-31 10:18:00,1028.6666666666667,10:18:00,5
2014-05-31 10:21:00,1051.6666666666667,10:21:00,5
2014-05-31 10:24:00,1037.6666666666667,10:24:00,5
2014-05-31 10:27:00,1059.0,10:27:00,5
2014-05-31 10:30:00,1020.0,10:30:00,5
2014-05-31 10:33:00,984.3333333333334,10:33:00,5
2014-05-31 10:36:00,1027.6666666666667,10:36:00,5
2014-05-31 10:39:00,1059.6666666666667,10:39:00,5
2014-05-31 10:42:00,1049.6666666666667,10:42:00,5
2014-05-31 10:45:00,1021.3333333333334,10:45:00,5
2014-05-31 10:48:00,1015.6666666666666,10:48:00,5
2014-05-31 10:51:00,1062.6666666666667,10:51:00,5
2014-05-31 10:54:00,1080.3333333333333,10:54:00,5
2014-05-31 10:57:00,1020.0,10:57:00,5
2014-05-31 11:00:00,1001.3333333333334,11:00:00,5
2014-05-31 11:03:00,1066.3333333333333,11:03:00,5
2014-05-31 11:06:00,1045.3333333333333,11:06:00,5
2014-05-31 11:09:00,1029.3333333333333,11:09:00,5
2014-05-31 11:12:00,1038.6666666666667,11:12:00,5
2014-05-31 11:15:00,1064.6666666666667,11:15:00,5
2014-05-31 11:18:00,1051.6666666666667,11:18:00,5
2014-05-31 11:21:00,1137.6666666666667,11:21:00,5
2014-05-31 11:24:00,1104.0,11:24:00,5
2014-05-31 11:27:00,1104.0,11:27:00,5
2014-05-31 11:30:00,1137.0,11:30:00,5
2014-05-31 11:33:00,1162.0,11:33:00,5
2014-05-31 11:36:00,1097.3333333333333,11:36:00,5
2014-05-31 11:39:00,1187.0,11:39:00,5
2014-05-31 11:42:00,1155.3333333333333,11:42:00,5
2014-05-31 11:45:00,1143.0,11:45:00,5
2014-05-31 11:48:00,1185.0,11:48:00,5
2014-05-31 11:51:00,1133.3333333333333,11:51:00,5
2014-05-31 11:54:00,1166.0,11:54:00,5
2014-05-31 11:57:00,1176.3333333333333,11:57:00,5
2014-05-31 12:00:00,1157.6666666666667,12:00:00,5
2014-05-31 12:03:00,1162.3333333333333,12:03:00,5
2014-05-31 12:06:00,1200.3333333333333,12:06:00,5
2014-05-31 12:09:00,1215.3333333333333,12:09:00,5
2014-05-31 12:12:00,1182.3333333333333,12:12:00,5
2014-05-31 12:15:00,1227.3333333333333,12:15:00,5
2014-05-31 12:18:00,1228.3333333333333,12:18:00,5
2014-05-31 12:21:00,1223.0,12:21:00,5
2014-05-31 12:24:00,1207.6666666666667,12:24:00,5
2014-05-31 12:27:00,1237.0,12:27:00,5
2014-05-31 12:30:00,1251.3333333333333,12:30:00,5
2014-05-31 12:33:00,1200.0,12:33:00,5
2014-05-31 12:36:00,1218.6666666666667,12:36:00,5
2014-05-31 12:39:00,1234.3333333333333,12:39:00,5
2014-05-31 12:42:00,1197.3333333333333,12:42:00,5
2014-05-31 12:45:00,1263.0,12:45:00,5
2014-05-31 12:48:00,1258.6666666666667,12:48:00,5
2014-05-31 12:51:00,1226.0,12:51:00,5
2014-05-31 12:54:00,1269.6666666666667,12:54:00,5
2014-05-31 12:57:00,1252.6666666666667,12:57:00,5
2014-05-31 13:00:00,1337.0,13:00:00,5
2014-05-31 13:03:00,1288.3333333333333,13:03:00,5
2014-05-31 13:06:00,1390.3333333333333,13:06:00,5
2014-05-31 13:09:00,1399.0,13:09:00,5
2014-05-31 13:12:00,1333.3333333333333,13:12:00,5
2014-05-31 13:15:00,1382.0,13:15:00,5
2014-05-31 13:18:00,1392.0,13:18:00,5
2014-05-31 13:21:00,1452.0,13:21:00,5
2014-05-31 13:24:00,1397.6666666666667,13:24:00,5
2014-05-31 13:27:00,1385.6666666666667,13:27:00,5
2014-05-31 13:30:00,1445.0,13:30:00,5
2014-05-31 13:33:00,1424.6666666666667,13:33:00,5
2014-05-31 13:36:00,1454.3333333333333,13:36:00,5
2014-05-31 13:39:00,1387.0,13:39:00,5
2014-05-31 13:42:00,1357.6666666666667,13:42:00,5
2014-05-31 13:45:00,1334.3333333333333,13:45:00,5
2014-05-31 13:48:00,1394.3333333333333,13:48:00,5
2014-05-31 13:51:00,1333.0,13:51:00,5
2014-05-31 13:54:00,1358.6666666666667,13:54:00,5
2014-05-31 13:57:00,1361.3333333333333,13:57:00,5
2014-05-31 14:00:00,1364.6666666666667,14:00:00,5
2014-05-31 14:03:00,1308.6666666666667,14:03:00,5
2014-05-31 14:06:00,1421.3333333333333,14:06:00,5
2014-05-31 14:09:00,1434.6666666666667,14:09:00,5
2014-05-31 14:12:00,1419.0,14:12:00,5
2014-05-31 14:15:00,1383.3333333333333,14:15:00,5
2014-05-31 14:18:00,1434.3333333333333,14:18:00,5
2014-05-31 14:21:00,1398.3333333333333,14:21:00,5
2014-05-31 14:24:00,1400.3333333333333,14:24:00,5
2014-05-31 14:27:00,1448.6666666666667,14:27:00,5
2014-05-31 14:30:00,1318.0,14:30:00,5
2014-05-31 14:33:00,1364.6666666666667,14:33:00,5
2014-05-31 14:36:00,1426.0,14:36:00,5
2014-05-31 14:39:00,1351.0,14:39:00,5
2014-05-31 14:42:00,1351.0,14:42:00,5
2014-05-31 14:45:00,1266.3333333333333,14:45:00,5
2014-05-31 14:48:00,1280.6666666666667,14:48:00,5
2014-05-31 14:51:00,1284.6666666666667,14:51:00,5
2014-05-31 14:54:00,1216.3333333333333,14:54:00,5
2014-05-31 14:57:00,1204.3333333333333,14:57:00,5
2014-05-31 15:00:00,1180.6666666666667,15:00:00,5
2014-05-31 15:03:00,1194.3333333333333,15:03:00,5
2014-05-31 15:06:00,1309.6666666666667,15:06:00,5
2014-05-31 15:09:00,1285.0,15:09:00,5
2014-05-31 15:12:00,1240.6666666666667,15:12:00,5
2014-05-31 15:15:00,1192.6666666666667,15:15:00,5
2014-05-31 15:18:00,1217.6666666666667,15:18:00,5
2014-05-31 15:21:00,1281.6666666666667,15:21:00,5
2014-05-31 15:24:00,1281.3333333333333,15:24:00,5
2014-05-31 15:27:00,1272.3333333333333,15:27:00,5
2014-05-31 15:30:00,1214.3333333333333,15:30:00,5
2014-05-31 15:33:00,1223.3333333333333,15:33:00,5
2014-05-31 15:36:00,1228.0,15:36:00,5
2014-05-31 15:39:00,1212.6666666666667,15:39:00,5
2014-05-31 15:42:00,1147.0,15:42:00,5
2014-05-31 15:45:00,1140.0,15:45:00,5
2014-05-31 15:48:00,1211.3333333333333,15:48:00,5
2014-05-31 15:51:00,1147.0,15:51:00,5
2014-05-31 15:54:00,1156.3333333333333,15:54:00,5
2014-05-31 15:57:00,1132.6666666666667,15:57:00,5
2014-05-31 16:00:00,1132.6666666666667,16:00:00,5
2014-05-31 16:03:00,1153.3333333333333,16:03:00,5
2014-05-31 16:06:00,1227.0,16:06:00,5
2014-05-31 16:09:00,1200.0,16:09:00,5
2014-05-31 16:12:00,1211.6666666666667,16:12:00,5
2014-05-31 16:15:00,1144.6666666666667,16:15:00,5
2014-05-31 16:18:00,1173.3333333333333,16:18:00,5
2014-05-31 16:21:00,1194.0,16:21:00,5
2014-05-31 16:24:00,1132.0,16:24:00,5
2014-05-31 16:27:00,1162.6666666666667,16:27:00,5
2014-05-31 16:30:00,1185.0,16:30:00,5
2014-05-31 16:33:00,1190.0,16:33:00,5
2014-05-31 16:36:00,1178.0,16:36:00,5
2014-05-31 16:39:00,1173.6666666666667,16:39:00,5
2014-05-31 16:42:00,1162.6666666666667,16:42:00,5
2014-05-31 16:45:00,1243.3333333333333,16:45:00,5
2014-05-31 16:48:00,1207.3333333333333,16:48:00,5
2014-05-31 16:51:00,1198.6666666666667,16:51:00,5
2014-05-31 16:54:00,1150.0,16:54:00,5
2014-05-31 16:57:00,1148.3333333333333,16:57:00,5
2014-05-31 17:00:00,1144.6666666666667,17:00:00,5
2014-05-31 17:03:00,1162.6666666666667,17:03:00,5
2014-05-31 17:06:00,1153.6666666666667,17:06:00,5
2014-05-31 17:09:00,1165.6666666666667,17:09:00,5
2014-05-31 17:12:00,1161.6666666666667,17:12:00,5
2014-05-31 17:15:00,1199.0,17:15:00,5
2014-05-31 17:18:00,1185.3333333333333,17:18:00,5
2014-05-31 17:21:00,1193.0,17:21:00,5
2014-05-31 17:24:00,1183.3333333333333,17:24:00,5
2014-05-31 17:27:00,1171.6666666666667,17:27:00,5
2014-05-31 17:30:00,1122.6666666666667,17:30:00,5
2014-05-31 17:33:00,1173.6666666666667,17:33:00,5
2014-05-31 17:36:00,1179.6666666666667,17:36:00,5
2014-05-31 17:39:00,1127.6666666666667,17:39:00,5
2014-05-31 17:42:00,1239.0,17:42:00,5
2014-05-31 17:45:00,1184.6666666666667,17:45:00,5
2014-05-31 17:48:00,1190.6666666666667,17:48:00,5
2014-05-31 17:51:00,1172.0,17:51:00,5
2014-05-31 17:54:00,1142.3333333333333,17:54:00,5
2014-05-31 17:57:00,1144.0,17:57:00,5
2014-05-31 18:00:00,1188.6666666666667,18:00:00,5
2014-05-31 18:03:00,1174.3333333333333,18:03:00,5
2014-05-31 18:06:00,1154.3333333333333,18:06:00,5
2014-05-31 18:09:00,1167.6666666666667,18:09:00,5
2014-05-31 18:12:00,1219.6666666666667,18:12:00,5
2014-05-31 18:15:00,1206.0,18:15:00,5
2014-05-31 18:18:00,1246.6666666666667,18:18:00,5
2014-05-31 18:21:00,1232.0,18:21:00,5
2014-05-31 18:24:00,1211.6666666666667,18:24:00,5
2014-05-31 18:27:00,1202.3333333333333,18:27:00,5
2014-05-31 18:30:00,1207.6666666666667,18:30:00,5
2014-05-31 18:33:00,1161.6666666666667,18:33:00,5
2014-05-31 18:36:00,1143.6666666666667,18:36:00,5
2014-05-31 18:39:00,1136.3333333333333,18:39:00,5
2014-05-31 18:42:00,1145.0,18:42:00,5
2014-05-31 18:45:00,1078.0,18:45:00,5
2014-05-31 18:48:00,1102.3333333333333,18:48:00,5
2014-05-31 18:51:00,1108.3333333333333,18:51:00,5
2014-05-31 18:54:00,1100.0,18:54:00,5
2014-05-31 18:57:00,1057.6666666666667,18:57:00,5
2014-05-31 19:00:00,1080.0,19:00:00,5
2014-05-31 19:03:00,1078.6666666666667,19:03:00,5
2014-05-31 19:06:00,1047.3333333333333,19:06:00,5
2014-05-31 19:09:00,1038.3333333333333,19:09:00,5
2014-05-31 19:12:00,1055.3333333333333,19:12:00,5
2014-05-31 19:15:00,1039.0,19:15:00,5
2014-05-31 19:18:00,1033.3333333333333,19:18:00,5
2014-05-31 19:21:00,1086.6666666666667,19:21:00,5
2014-05-31 19:24:00,1029.3333333333333,19:24:00,5
2014-05-31 19:27:00,1024.0,19:27:00,5
2014-05-31 19:30:00,978.3333333333334,19:30:00,5
2014-05-31 19:33:00,1004.3333333333334,19:33:00,5
2014-05-31 19:36:00,976.0,19:36:00,5
2014-05-31 19:39:00,982.3333333333334,19:39:00,5
2014-05-31 19:42:00,929.0,19:42:00,5
2014-05-31 19:45:00,963.6666666666666,19:45:00,5
2014-05-31 19:48:00,890.6666666666666,19:48:00,5
2014-05-31 19:51:00,888.3333333333334,19:51:00,5
2014-05-31 19:54:00,901.0,19:54:00,5
2014-05-31 19:57:00,908.6666666666666,19:57:00,5
2014-05-31 20:00:00,889.3333333333334,20:00:00,5
2014-05-31 20:03:00,918.0,20:03:00,5
2014-05-31 20:06:00,944.3333333333334,20:06:00,5
2014-05-31 20:09:00,958.6666666666666,20:09:00,5
2014-05-31 20:12:00,983.3333333333334,20:12:00,5
2014-05-31 20:15:00,965.3333333333334,20:15:00,5
2014-05-31 20:18:00,975.0,20:18:00,5
2014-05-31 20:21:00,1002.3333333333334,20:21:00,5
2014-05-31 20:24:00,929.6666666666666,20:24:00,5
2014-05-31 20:27:00,953.6666666666666,20:27:00,5
2014-05-31 20:30:00,878.6666666666666,20:30:00,5
2014-05-31 20:33:00,841.6666666666666,20:33:00,5
2014-05-31 20:36:00,894.3333333333334,20:36:00,5
2014-05-31 20:39:00,893.6666666666666,20:39:00,5
2014-05-31 20:42:00,874.0,20:42:00,5
2014-05-31 20:45:00,902.3333333333334,20:45:00,5
2014-05-31 20:48:00,890.0,20:48:00,5
2014-05-31 20:51:00,864.0,20:51:00,5
2014-05-31 20:54:00,846.3333333333334,20:54:00,5
2014-05-31 20:57:00,789.3333333333334,20:57:00,5
2014-05-31 21:00:00,818.3333333333334,21:00:00,5
2014-05-31 21:03:00,855.0,21:03:00,5
2014-05-31 21:06:00,883.3333333333334,21:06:00,5
2014-05-31 21:09:00,880.3333333333334,21:09:00,5
2014-05-31 21:12:00,950.6666666666666,21:12:00,5
2014-05-31 21:15:00,899.0,21:15:00,5
2014-05-31 21:18:00,955.6666666666666,21:18:00,5
2014-05-31 21:21:00,869.0,21:21:00,5
2014-05-31 21:24:00,825.6666666666666,21:24:00,5
2014-05-31 21:27:00,852.3333333333334,21:27:00,5
2014-05-31 21:30:00,821.3333333333334,21:30:00,5
2014-05-31 21:33:00,825.0,21:33:00,5
2014-05-31 21:36:00,820.0,21:36:00,5
2014-05-31 21:39:00,807.0,21:39:00,5
2014-05-31 21:42:00,822.6666666666666,21:42:00,5
2014-05-31 21:45:00,840.0,21:45:00,5
2014-05-31 21:48:00,757.6666666666666,21:48:00,5
2014-05-31 21:51:00,723.3333333333334,21:51:00,5
2014-05-31 21:54:00,756.3333333333334,21:54:00,5
2014-05-31 21:57:00,789.6666666666666,21:57:00,5
2014-05-31 22:00:00,695.0,22:00:00,5
2014-05-31 22:03:00,727.0,22:03:00,5
2014-05-31 22:06:00,741.3333333333334,22:06:00,5
2014-05-31 22:09:00,798.0,22:09:00,5
2014-05-31 22:12:00,727.0,22:12:00,5
2014-05-31 22:15:00,735.3333333333334,22:15:00,5
2014-05-31 22:18:00,729.3333333333334,22:18:00,5
2014-05-31 22:21:00,749.6666666666666,22:21:00,5
2014-05-31 22:24:00,697.3333333333334,22:24:00,5
2014-05-31 22:27:00,629.0,22:27:00,5
2014-05-31 22:30:00,617.0,22:30:00,5
2014-05-31 22:33:00,601.6666666666666,22:33:00,5
2014-05-31 22:36:00,594.6666666666666,22:36:00,5
2014-05-31 22:39:00,597.3333333333334,22:39:00,5
2014-05-31 22:42:00,546.0,22:42:00,5
2014-05-31 22:45:00,490.0,22:45:00,5
2014-05-31 22:48:00,483.3333333333333,22:48:00,5
2014-05-31 22:51:00,449.0,22:51:00,5
2014-05-31 22:54:00,439.0,22:54:00,5
2014-05-31 22:57:00,348.0,22:57:00,5
2014-05-31 23:00:00,283.3333333333333,23:00:00,5
2014-05-31 23:03:00,212.0,23:03:00,5
2014-05-31 23:06:00,168.0,23:06:00,5
2014-05-31 23:09:00,143.66666666666666,23:09:00,5
2014-05-31 23:12:00,115.66666666666667,23:12:00,5
2014-05-31 23:15:00,77.66666666666667,23:15:00,5
2014-05-31 23:18:00,55.333333333333336,23:18:00,5
2014-05-31 23:21:00,36.666666666666664,23:21:00,5
2014-05-31 23:24:00,24.333333333333332,23:24:00,5
2014-05-31 23:27:00,23.666666666666668,23:27:00,5
2014-05-31 23:30:00,15.0,23:30:00,5
2014-05-31 23:33:00,9.0,23:33:00,5
2014-05-31 23:36:00,5.333333333333333,23:36:00,5
2014-05-31 23:39:00,2.0,23:39:00,5
2014-05-31 23:42:00,0.3333333333333333,23:42:00,5
2014-05-31 23:45:00,0.6666666666666666,23:45:00,5
2014-05-31 23:48:00,0.6666666666666666,23:48:00,5
2014-05-31 23:51:00,0.6666666666666666,23:51:00,5
